"","id","inclinacion_peligrosa"
"7119",25366,0
"7120",25369,0
"7121",25377,0
"7122",25378,0
"7123",25394,0
"7124",25395,0
"7125",25397,0
"7126",25408,0
"7127",25412,0
"7128",25432,0
"7129",25433,0
"7130",25434,0
"7131",25439,0
"7132",25442,0
"7133",25446,0
"7134",25448,0
"7135",25449,0
"7136",25452,0
"7137",25461,0
"7138",25462,0
"7139",25466,0
"7140",25472,0
"7141",25473,0
"7142",25478,0
"7143",25484,0
"7144",25487,0
"7145",25488,0
"7146",25489,0
"7147",25494,0
"7148",25495,0
"7149",25496,0
"7150",25497,0
"7151",25504,0
"7152",25505,0
"7153",25506,0
"7154",25514,0
"7155",25517,0
"7156",25519,0
"7157",25520,0
"7158",25524,0
"7159",25526,0
"7160",25527,0
"7161",25530,1
"7162",25535,0
"7163",25536,0
"7164",25538,0
"7165",25539,0
"7166",25541,0
"7167",25545,0
"7168",25548,0
"7169",25558,0
"7170",25559,0
"7171",25563,0
"7172",25567,0
"7173",25568,0
"7174",25576,0
"7175",25580,0
"7176",25582,0
"7177",25586,0
"7178",25589,0
"7179",25591,0
"7180",25597,0
"7181",25599,0
"7182",25603,0
"7183",25605,0
"7184",25609,0
"7185",25611,0
"7186",25612,0
"7187",25613,0
"7188",25618,0
"7189",25628,0
"7190",25638,0
"7191",25640,0
"7192",25641,0
"7193",25642,0
"7194",25643,0
"7195",25651,0
"7196",25656,0
"7197",25660,0
"7198",25662,0
"7199",25664,0
"7200",25665,0
"7201",25667,0
"7202",25668,0
"7203",25677,0
"7204",25678,0
"7205",25679,0
"7206",25680,0
"7207",25682,0
"7208",25683,0
"7209",25684,0
"7210",25689,0
"7211",25691,1
"7212",25696,0
"7213",25702,0
"7214",25704,0
"7215",25707,0
"7216",25710,0
"7217",25714,0
"7218",25723,0
"7219",25727,0
"7220",25733,0
"7221",25736,0
"7222",25737,0
"7223",25751,0
"7224",25754,0
"7225",25761,0
"7226",25776,0
"7227",25784,0
"7228",25785,0
"7229",25786,0
"7230",25787,0
"7231",25798,0
"7232",25801,0
"7233",25804,0
"7234",25807,0
"7235",25808,0
"7236",25809,0
"7237",25814,0
"7238",25816,0
"7239",25817,0
"7240",25820,0
"7241",25822,0
"7242",25829,0
"7243",25842,0
"7244",25844,0
"7245",25854,0
"7246",25862,0
"7247",25865,0
"7248",25867,0
"7249",25869,0
"7250",25871,0
"7251",25872,0
"7252",25874,0
"7253",25876,0
"7254",25882,0
"7255",25884,0
"7256",25890,0
"7257",25903,0
"7258",25906,0
"7259",25908,0
"7260",25909,0
"7261",25914,0
"7262",25915,0
"7263",25921,0
"7264",25930,0
"7265",25939,0
"7266",25941,0
"7267",25942,0
"7268",25944,0
"7269",25946,0
"7270",25950,0
"7271",25951,0
"7272",25954,0
"7273",25958,0
"7274",25962,1
"7275",25967,0
"7276",25968,0
"7277",25985,0
"7278",25987,0
"7279",25991,0
"7280",25993,0
"7281",25994,0
"7282",26000,0
"7283",26002,0
"7284",26003,0
"7285",26004,0
"7286",26006,0
"7287",26020,1
"7288",26021,0
"7289",26028,0
"7290",26030,0
"7291",26033,0
"7292",26036,0
"7293",26042,0
"7294",26048,0
"7295",26053,0
"7296",26056,0
"7297",26060,0
"7298",26065,0
"7299",26074,0
"7300",26076,0
"7301",26078,0
"7302",26081,0
"7303",26083,0
"7304",26084,0
"7305",26087,0
"7306",26092,0
"7307",26096,0
"7308",26103,0
"7309",26107,0
"7310",26110,0
"7311",26115,0
"7312",26119,0
"7313",26123,0
"7314",26128,0
"7315",26133,0
"7316",26136,0
"7317",26138,0
"7318",26139,0
"7319",26145,0
"7320",26147,0
"7321",26156,0
"7322",26157,0
"7323",26159,0
"7324",26160,0
"7325",26161,0
"7326",26162,0
"7327",26173,0
"7328",26175,0
"7329",26177,0
"7330",26179,0
"7331",26188,0
"7332",26189,0
"7333",26195,0
"7334",26200,0
"7335",26202,0
"7336",26206,0
"7337",26211,0
"7338",26214,0
"7339",26216,0
"7340",26218,0
"7341",26219,0
"7342",26221,0
"7343",26224,0
"7344",26226,0
"7345",26229,0
"7346",26233,0
"7347",26235,0
"7348",26237,0
"7349",26240,0
"7350",26243,0
"7351",26246,0
"7352",26248,0
"7353",26250,0
"7354",26254,0
"7355",26269,0
"7356",26270,0
"7357",26271,0
"7358",26273,0
"7359",26276,0
"7360",26277,0
"7361",26281,0
"7362",26285,0
"7363",26287,0
"7364",26290,0
"7365",26291,0
"7366",26292,0
"7367",26299,0
"7368",26301,0
"7369",26303,0
"7370",26304,0
"7371",26309,0
"7372",26313,0
"7373",26322,0
"7374",26327,0
"7375",26328,0
"7376",26330,0
"7377",26332,1
"7378",26334,0
"7379",26337,1
"7380",26351,0
"7381",26354,0
"7382",26360,0
"7383",26361,0
"7384",26366,0
"7385",26370,0
"7386",26371,0
"7387",26372,0
"7388",26376,0
"7389",26385,0
"7390",26386,0
"7391",26387,0
"7392",26393,0
"7393",26409,1
"7394",26411,1
"7395",26425,0
"7396",26432,0
"7397",26435,0
"7398",26436,0
"7399",26440,1
"7400",26441,1
"7401",26442,0
"7402",26446,0
"7403",26447,0
"7404",26448,0
"7405",26449,1
"7406",26450,0
"7407",26451,0
"7408",26452,0
"7409",26476,0
"7410",26482,0
"7411",26485,0
"7412",26486,0
"7413",26495,0
"7414",26497,0
"7415",26500,0
"7416",26502,0
"7417",26508,0
"7418",26513,0
"7419",26516,0
"7420",26518,0
"7421",26521,0
"7422",26529,0
"7423",26534,0
"7424",26538,0
"7425",26540,0
"7426",26545,0
"7427",26549,0
"7428",26551,0
"7429",26554,0
"7430",26563,0
"7431",26565,0
"7432",26566,0
"7433",26567,0
"7434",26569,1
"7435",26570,0
"7436",26573,1
"7437",26577,0
"7438",26580,0
"7439",26583,0
"7440",26585,0
"7441",26586,0
"7442",26589,0
"7443",26598,0
"7444",26600,0
"7445",26601,0
"7446",26602,0
"7447",26604,0
"7448",26610,0
"7449",26620,0
"7450",26630,0
"7451",26631,0
"7452",26632,0
"7453",26635,0
"7454",26636,0
"7455",26642,0
"7456",26655,0
"7457",26658,0
"7458",26659,0
"7459",26663,0
"7460",26665,0
"7461",26669,0
"7462",26675,0
"7463",26677,0
"7464",26680,0
"7465",26684,0
"7466",26685,0
"7467",26686,1
"7468",26688,1
"7469",26692,1
"7470",26696,1
"7471",26698,0
"7472",26701,1
"7473",26703,0
"7474",26708,1
"7475",26709,1
"7476",26713,0
"7477",26717,1
"7478",26718,0
"7479",26722,0
"7480",26730,0
"7481",26731,0
"7482",26732,0
"7483",26740,1
"7484",26754,1
"7485",26758,0
"7486",26760,1
"7487",26764,1
"7488",26781,0
"7489",26783,0
"7490",26784,0
"7491",26785,0
"7492",26786,0
"7493",26789,0
"7494",26791,1
"7495",26793,0
"7496",26797,0
"7497",26799,0
"7498",26803,0
"7499",26804,0
"7500",26807,0
"7501",26809,0
"7502",26812,0
"7503",26816,0
"7504",26829,1
"7505",26834,0
"7506",26835,1
"7507",26838,0
"7508",26848,0
"7509",26851,1
"7510",26854,0
"7511",26855,0
"7512",26859,0
"7513",26860,0
"7514",26861,0
"7515",26862,0
"7516",26863,0
"7517",26865,0
"7518",26873,0
"7519",26878,0
"7520",26879,0
"7521",26882,0
"7522",26889,0
"7523",26890,0
"7524",26894,0
"7525",26895,0
"7526",26901,0
"7527",26902,0
"7528",26903,0
"7529",26904,0
"7530",26910,0
"7531",26911,0
"7532",26913,0
"7533",26919,0
"7534",26925,0
"7535",26932,0
"7536",26933,0
"7537",26935,0
"7538",26937,0
"7539",26938,0
"7540",26939,0
"7541",26950,0
"7542",26957,0
"7543",26958,0
"7544",26964,0
"7545",26978,0
"7546",26980,0
"7547",26988,0
"7548",26994,0
"7549",27004,0
"7550",27007,0
"7551",27009,0
"7552",27011,0
"7553",27013,0
"7554",27015,0
"7555",27018,0
"7556",27028,0
"7557",27032,0
"7558",27033,1
"7559",27035,1
"7560",27048,0
"7561",27056,0
"7562",27059,0
"7563",27067,0
"7564",27069,0
"7565",27071,0
"7566",27073,0
"7567",27074,0
"7568",27076,0
"7569",27083,0
"7570",27085,0
"7571",27087,0
"7572",27088,0
"7573",27093,0
"7574",27094,0
"7575",27097,1
"7576",27108,0
"7577",27110,0
"7578",27112,0
"7579",27114,0
"7580",27115,0
"7581",27116,0
"7582",27118,0
"7583",27119,0
"7584",27127,0
"7585",27129,0
"7586",27135,0
"7587",27143,0
"7588",27145,0
"7589",27152,0
"7590",27155,0
"7591",27156,0
"7592",27158,0
"7593",27169,0
"7594",27170,0
"7595",27172,0
"7596",27177,0
"7597",27180,1
"7598",27181,1
"7599",27184,0
"7600",27190,0
"7601",27194,0
"7602",27195,0
"7603",27196,0
"7604",27197,0
"7605",27200,0
"7606",27201,0
"7607",27202,0
"7608",27203,0
"7609",27210,0
"7610",27228,0
"7611",27231,0
"7612",27233,0
"7613",27234,0
"7614",27235,0
"7615",27243,0
"7616",27245,0
"7617",27248,0
"7618",27252,0
"7619",27253,0
"7620",27260,0
"7621",27263,0
"7622",27265,0
"7623",27267,0
"7624",27272,0
"7625",27273,0
"7626",27274,0
"7627",27275,0
"7628",27276,0
"7629",27278,0
"7630",27286,0
"7631",27288,0
"7632",27290,0
"7633",27298,0
"7634",27301,0
"7635",27305,0
"7636",27306,0
"7637",27307,0
"7638",27308,0
"7639",27312,0
"7640",27318,0
"7641",27319,0
"7642",27323,0
"7643",27326,0
"7644",27333,0
"7645",27340,1
"7646",27342,0
"7647",27343,0
"7648",27345,0
"7649",27346,0
"7650",27348,0
"7651",27352,0
"7652",27355,0
"7653",27358,0
"7654",27359,1
"7655",27360,0
"7656",27361,1
"7657",27367,0
"7658",27370,0
"7659",27371,0
"7660",27373,0
"7661",27378,0
"7662",27381,0
"7663",27384,0
"7664",27386,0
"7665",27391,0
"7666",27395,0
"7667",27397,0
"7668",27407,0
"7669",27413,0
"7670",27416,0
"7671",27418,1
"7672",27419,1
"7673",27422,1
"7674",27426,1
"7675",27431,0
"7676",27432,0
"7677",27437,0
"7678",27439,1
"7679",27440,0
"7680",27442,0
"7681",27446,0
"7682",27451,0
"7683",27453,0
"7684",27456,0
"7685",27464,0
"7686",27467,0
"7687",27468,0
"7688",27474,0
"7689",27475,0
"7690",27476,0
"7691",27477,0
"7692",27483,0
"7693",27486,0
"7694",27488,1
"7695",27492,1
"7696",27497,1
"7697",27503,0
"7698",27505,1
"7699",27509,0
"7700",27512,1
"7701",27513,1
"7702",27515,0
"7703",27517,1
"7704",27520,0
"7705",27522,0
"7706",27526,0
"7707",27528,1
"7708",27529,1
"7709",27530,0
"7710",27531,0
"7711",27534,0
"7712",27536,0
"7713",27537,0
"7714",27543,0
"7715",27547,0
"7716",27550,0
"7717",27551,0
"7718",27552,0
"7719",27556,0
"7720",27557,0
"7721",27559,0
"7722",27563,0
"7723",27566,0
"7724",27567,0
"7725",27568,0
"7726",27569,0
"7727",27570,0
"7728",27573,0
"7729",27576,0
"7730",27577,0
"7731",27588,0
"7732",27590,0
"7733",27600,0
"7734",27604,0
"7735",27607,0
"7736",27609,0
"7737",27611,0
"7738",27617,0
"7739",27623,0
"7740",27643,1
"7741",27648,0
"7742",27650,0
"7743",27656,0
"7744",27660,0
"7745",27662,0
"7746",27668,0
"7747",27670,0
"7748",27682,0
"7749",27684,0
"7750",27686,0
"7751",27690,0
"7752",27693,0
"7753",27708,0
"7754",27709,0
"7755",27710,0
"7756",27716,0
"7757",27719,0
"7758",27721,0
"7759",27728,0
"7760",27731,0
"7761",27732,0
"7762",27736,0
"7763",27739,0
"7764",27741,0
"7765",27743,0
"7766",27749,0
"7767",27750,0
"7768",27754,0
"7769",27763,0
"7770",27768,1
"7771",27774,0
"7772",27788,0
"7773",27790,0
"7774",27793,0
"7775",27805,0
"7776",27806,0
"7777",27810,0
"7778",27815,0
"7779",27816,0
"7780",27817,1
"7781",27826,0
"7782",27836,0
"7783",27841,0
"7784",27842,1
"7785",27845,0
"7786",27849,0
"7787",27851,0
"7788",27852,0
"7789",27855,0
"7790",27856,0
"7791",27857,0
"7792",27868,0
"7793",27873,0
"7794",27875,0
"7795",27876,0
"7796",27878,0
"7797",27879,0
"7798",27881,0
"7799",27886,0
"7800",27887,0
"7801",27893,0
"7802",27896,0
"7803",27899,0
"7804",27900,0
"7805",27902,0
"7806",27905,0
"7807",27907,0
"7808",27908,0
"7809",27921,0
"7810",27928,0
"7811",27931,0
"7812",27936,0
"7813",27939,0
"7814",27942,0
"7815",27945,0
"7816",27949,0
"7817",27954,0
"7818",27961,0
"7819",27964,1
"7820",27965,1
"7821",27966,0
"7822",27968,0
"7823",27980,0
"7824",27981,0
"7825",27995,1
"7826",27997,1
"7827",27999,1
"7828",28000,1
"7829",28002,0
"7830",28012,0
"7831",28018,0
"7832",28020,0
"7833",28022,0
"7834",28023,0
"7835",28025,0
"7836",28026,0
"7837",28030,0
"7838",28041,0
"7839",28044,0
"7840",28052,0
"7841",28053,0
"7842",28056,0
"7843",28057,0
"7844",28060,0
"7845",28062,0
"7846",28063,0
"7847",28070,0
"7848",28076,0
"7849",28079,0
"7850",28081,0
"7851",28082,0
"7852",28084,0
"7853",28087,0
"7854",28089,0
"7855",28093,0
"7856",28096,0
"7857",28098,0
"7858",28102,0
"7859",28106,0
"7860",28113,0
"7861",28116,0
"7862",28119,0
"7863",28130,0
"7864",28131,0
"7865",28136,0
"7866",28137,0
"7867",28144,0
"7868",28147,0
"7869",28157,0
"7870",28158,0
"7871",28168,0
"7872",28169,0
"7873",28170,0
"7874",28177,0
"7875",28182,0
"7876",28183,0
"7877",28189,0
"7878",28192,0
"7879",28197,0
"7880",28199,0
"7881",28202,0
"7882",28207,0
"7883",28213,0
"7884",28216,0
"7885",28217,0
"7886",28223,0
"7887",28225,0
"7888",28226,0
"7889",28235,0
"7890",28236,0
"7891",28239,0
"7892",28240,0
"7893",28241,0
"7894",28246,0
"7895",28254,0
"7896",28256,0
"7897",28259,0
"7898",28263,0
"7899",28264,0
"7900",28268,0
"7901",28270,0
"7902",28272,0
"7903",28273,0
"7904",28281,0
"7905",28282,0
"7906",28288,0
"7907",28289,0
"7908",28291,0
"7909",28295,0
"7910",28306,0
"7911",28308,0
"7912",28310,0
"7913",28312,0
"7914",28320,0
"7915",28325,0
"7916",28332,0
"7917",28333,0
"7918",28334,0
"7919",28337,0
"7920",28339,0
"7921",28343,0
"7922",28346,0
"7923",28350,0
"7924",28353,0
"7925",28355,0
"7926",28357,0
"7927",28359,0
"7928",28360,0
"7929",28364,0
"7930",28368,0
"7931",28373,0
"7932",28376,0
"7933",28379,0
"7934",28381,0
"7935",28382,0
"7936",28384,0
"7937",28388,0
"7938",28393,0
"7939",28395,0
"7940",28403,0
"7941",28405,0
"7942",28410,0
"7943",28411,0
"7944",28423,0
"7945",28425,0
"7946",28432,0
"7947",28436,0
"7948",28437,0
"7949",28442,0
"7950",28448,0
"7951",28451,0
"7952",28454,0
"7953",28458,0
"7954",28462,0
"7955",28466,0
"7956",28467,0
"7957",28469,0
"7958",28480,0
"7959",28482,0
"7960",28485,0
"7961",28487,0
"7962",28488,0
"7963",28496,0
"7964",28499,0
"7965",28506,0
"7966",28507,0
"7967",28509,0
"7968",28521,0
"7969",28523,0
"7970",28526,0
"7971",28528,0
"7972",28529,0
"7973",28535,0
"7974",28538,0
"7975",28539,0
"7976",28540,0
"7977",28542,0
"7978",28544,0
"7979",28547,0
"7980",28548,0
"7981",28550,0
"7982",28559,0
"7983",28561,0
"7984",28564,0
"7985",28569,0
"7986",28572,0
"7987",28573,0
"7988",28577,0
"7989",28578,0
"7990",28590,0
"7991",28595,0
"7992",28597,0
"7993",28599,0
"7994",28606,0
"7995",28607,0
"7996",28611,0
"7997",28614,0
"7998",28615,0
"7999",28616,0
"8000",28618,0
"8001",28620,0
"8002",28623,0
"8003",28625,0
"8004",28629,0
"8005",28631,0
"8006",28636,0
"8007",28641,0
"8008",28647,0
"8009",28650,0
"8010",28651,0
"8011",28656,0
"8012",28667,0
"8013",28668,0
"8014",28669,0
"8015",28670,0
"8016",28671,0
"8017",28673,0
"8018",28685,0
"8019",28686,0
"8020",28691,0
"8021",28694,0
"8022",28699,0
"8023",28700,0
"8024",28703,0
"8025",28706,0
"8026",28710,0
"8027",28713,0
"8028",28716,0
"8029",28719,0
"8030",28729,0
"8031",28731,0
"8032",28734,0
"8033",28737,0
"8034",28739,0
"8035",28741,0
"8036",28743,0
"8037",28745,0
"8038",28750,0
"8039",28752,0
"8040",28754,0
"8041",28755,0
"8042",28756,0
"8043",28760,0
"8044",28763,0
"8045",28764,0
"8046",28769,0
"8047",28775,1
"8048",28780,0
"8049",28782,0
"8050",28789,1
"8051",28793,1
"8052",28795,0
"8053",28806,0
"8054",28808,0
"8055",28809,0
"8056",28810,0
"8057",28814,1
"8058",28816,1
"8059",28817,0
"8060",28820,0
"8061",28823,0
"8062",28827,0
"8063",28831,0
"8064",28833,0
"8065",28846,0
"8066",28852,0
"8067",28853,0
"8068",28856,0
"8069",28858,0
"8070",28859,0
"8071",28866,1
"8072",28870,1
"8073",28871,1
"8074",28873,0
"8075",28876,0
"8076",28879,0
"8077",28882,0
"8078",28885,0
"8079",28887,0
"8080",28888,0
"8081",28889,0
"8082",28892,0
"8083",28893,0
"8084",28895,0
"8085",28896,0
"8086",28897,0
"8087",28898,0
"8088",28903,0
"8089",28909,0
"8090",28911,0
"8091",28912,1
"8092",28916,1
"8093",28917,1
"8094",28920,0
"8095",28923,0
"8096",28927,0
"8097",28929,0
"8098",28935,0
"8099",28936,0
"8100",28944,0
"8101",28947,0
"8102",28948,0
"8103",28950,0
"8104",28951,0
"8105",28953,0
"8106",28954,0
"8107",28955,0
"8108",28961,0
"8109",28962,1
"8110",28967,0
"8111",28968,0
"8112",28970,0
"8113",28972,0
"8114",28979,1
"8115",28980,1
"8116",28984,1
"8117",28985,1
"8118",28987,1
"8119",28989,0
"8120",28990,0
"8121",28992,0
"8122",28998,0
"8123",28999,0
"8124",29001,0
"8125",29002,0
"8126",29007,0
"8127",29011,0
"8128",29012,0
"8129",29014,0
"8130",29020,0
"8131",29021,0
"8132",29022,0
"8133",29023,0
"8134",29025,0
"8135",29030,0
"8136",29033,0
"8137",29034,0
"8138",29037,1
"8139",29043,1
"8140",29045,1
"8141",29054,0
"8142",29055,0
"8143",29060,0
"8144",29066,0
"8145",29067,0
"8146",29071,0
"8147",29078,0
"8148",29080,0
"8149",29090,1
"8150",29093,1
"8151",29095,1
"8152",29098,1
"8153",29099,1
"8154",29101,1
"8155",29103,0
"8156",29104,0
"8157",29105,0
"8158",29107,0
"8159",29108,0
"8160",29110,0
"8161",29116,0
"8162",29117,0
"8163",29127,0
"8164",29132,0
"8165",29135,0
"8166",29140,0
"8167",29153,0
"8168",29161,0
"8169",29164,0
"8170",29165,0
"8171",29173,0
"8172",29174,0
"8173",29175,0
"8174",29178,0
"8175",29180,0
"8176",29183,0
"8177",29184,0
"8178",29188,0
"8179",29194,0
"8180",29197,0
"8181",29198,0
"8182",29199,0
"8183",29200,0
"8184",29201,0
"8185",29203,0
"8186",29204,0
"8187",29205,0
"8188",29206,0
"8189",29211,0
"8190",29212,0
"8191",29217,0
"8192",29230,0
"8193",29235,0
"8194",29241,0
"8195",29244,0
"8196",29249,0
"8197",29251,0
"8198",29252,0
"8199",29253,0
"8200",29254,0
"8201",29255,0
"8202",29265,0
"8203",29270,0
"8204",29274,0
"8205",29278,1
"8206",29279,1
"8207",29286,0
"8208",29287,0
"8209",29292,0
"8210",29295,0
"8211",29302,0
"8212",29303,1
"8213",29304,0
"8214",29305,0
"8215",29310,0
"8216",29316,0
"8217",29319,0
"8218",29326,0
"8219",29330,0
"8220",29336,1
"8221",29339,1
"8222",29346,0
"8223",29348,0
"8224",29363,1
"8225",29365,1
"8226",29366,1
"8227",29369,0
"8228",29373,0
"8229",29374,0
"8230",29377,0
"8231",29378,0
"8232",29383,0
"8233",29385,0
"8234",29387,0
"8235",29389,0
"8236",29396,0
"8237",29412,0
"8238",29415,0
"8239",29417,0
"8240",29418,0
"8241",29426,0
"8242",29434,0
"8243",29438,0
"8244",29440,0
"8245",29443,0
"8246",29446,0
"8247",29459,0
"8248",29463,0
"8249",29465,0
"8250",29473,0
"8251",29476,0
"8252",29483,0
"8253",29488,0
"8254",29495,0
"8255",29496,0
"8256",29504,0
"8257",29518,0
"8258",29522,0
"8259",29523,0
"8260",29524,0
"8261",29525,0
"8262",29526,0
"8263",29528,0
"8264",29530,0
"8265",29531,0
"8266",29534,0
"8267",29535,0
"8268",29544,0
"8269",29545,0
"8270",29557,0
"8271",29559,0
"8272",29561,0
"8273",29562,0
"8274",29563,0
"8275",29564,0
"8276",29567,0
"8277",29571,0
"8278",29573,0
"8279",29578,0
"8280",29589,0
"8281",29591,0
"8282",29594,0
"8283",29598,0
"8284",29600,0
"8285",29610,0
"8286",29612,0
"8287",29613,0
"8288",29614,0
"8289",29615,0
"8290",29622,0
"8291",29625,0
"8292",29626,0
"8293",29628,0
"8294",29630,0
"8295",29631,0
"8296",29632,0
"8297",29636,0
"8298",29638,0
"8299",29640,0
"8300",29646,0
"8301",29658,0
"8302",29660,0
"8303",29664,0
"8304",29668,0
"8305",29669,0
"8306",29673,0
"8307",29678,0
"8308",29679,0
"8309",29688,0
"8310",29693,0
"8311",29695,0
"8312",29696,1
"8313",29708,0
"8314",29713,0
"8315",29715,0
"8316",29720,0
"8317",29722,0
"8318",29724,0
"8319",29725,0
"8320",29726,0
"8321",29731,0
"8322",29733,0
"8323",29743,0
"8324",29745,0
"8325",29747,0
"8326",29748,0
"8327",29754,0
"8328",29757,0
"8329",29759,0
"8330",29761,0
"8331",29764,0
"8332",29766,0
"8333",29770,0
"8334",29772,0
"8335",29779,0
"8336",29781,0
"8337",29786,0
"8338",29790,0
"8339",29792,0
"8340",29801,0
"8341",29803,0
"8342",29804,0
"8343",29818,0
"8344",29821,0
"8345",29822,0
"8346",29824,0
"8347",29828,0
"8348",29829,0
"8349",29833,0
"8350",29836,0
"8351",29837,0
"8352",29844,0
"8353",29847,0
"8354",29849,0
"8355",29859,0
"8356",29862,0
"8357",29871,0
"8358",29872,0
"8359",29876,0
"8360",29882,0
"8361",29884,0
"8362",29890,0
"8363",29894,0
"8364",29895,0
"8365",29897,0
"8366",29901,0
"8367",29904,0
"8368",29908,0
"8369",29909,0
"8370",29911,0
"8371",29912,0
"8372",29916,0
"8373",29922,0
"8374",29924,0
"8375",29925,0
"8376",29926,0
"8377",29927,0
"8378",29931,0
"8379",29936,0
"8380",29938,1
"8381",29947,0
"8382",29948,0
"8383",29953,0
"8384",29956,1
"8385",29959,1
"8386",29963,0
"8387",29964,0
"8388",29967,0
"8389",29970,0
"8390",29974,1
"8391",29975,0
"8392",29980,1
"8393",29985,0
"8394",29986,0
"8395",29987,0
"8396",29989,0
"8397",29990,0
"8398",29992,0
"8399",29993,0
"8400",29999,0
"8401",30001,0
"8402",30008,0
"8403",30010,0
"8404",30012,0
"8405",30014,0
"8406",30018,0
"8407",30019,0
"8408",30024,0
"8409",30026,0
"8410",30029,0
"8411",30032,0
"8412",30035,0
"8413",30043,0
"8414",30044,0
"8415",30045,1
"8416",30047,0
"8417",30048,0
"8418",30050,0
"8419",30054,0
"8420",30056,0
"8421",30057,0
"8422",30060,0
"8423",30064,0
"8424",30065,0
"8425",30073,0
"8426",30077,0
"8427",30080,0
"8428",30093,0
"8429",30099,0
"8430",30106,0
"8431",30107,0
"8432",30113,0
"8433",30114,0
"8434",30120,0
"8435",30121,0
"8436",30125,0
"8437",30126,0
"8438",30129,1
"8439",30130,1
"8440",30134,0
"8441",30142,0
"8442",30147,0
"8443",30148,0
"8444",30149,0
"8445",30151,0
"8446",30154,0
"8447",30161,0
"8448",30163,0
"8449",30174,0
"8450",30183,0
"8451",30184,0
"8452",30194,0
"8453",30196,0
"8454",30197,0
"8455",30201,0
"8456",30203,0
"8457",30211,0
"8458",30215,0
"8459",30216,0
"8460",30217,0
"8461",30222,0
"8462",30226,0
"8463",30228,0
"8464",30230,0
"8465",30231,0
"8466",30235,0
"8467",30236,0
"8468",30237,0
"8469",30238,0
"8470",30244,0
"8471",30247,0
"8472",30256,0
"8473",30262,0
"8474",30265,0
"8475",30267,0
"8476",30277,0
"8477",30278,0
"8478",30280,0
"8479",30282,0
"8480",30284,0
"8481",30285,0
"8482",30290,1
"8483",30292,0
"8484",30296,0
"8485",30298,0
"8486",30300,0
"8487",30303,0
"8488",30305,0
"8489",30307,0
"8490",30313,0
"8491",30314,0
"8492",30318,0
"8493",30324,0
"8494",30326,0
"8495",30329,0
"8496",30332,0
"8497",30333,0
"8498",30343,1
"8499",30346,0
"8500",30347,1
"8501",30352,0
"8502",30356,1
"8503",30357,0
"8504",30360,0
"8505",30362,0
"8506",30364,0
"8507",30365,0
"8508",30373,0
"8509",30374,0
"8510",30377,0
"8511",30378,0
"8512",30384,0
"8513",30394,0
"8514",30398,1
"8515",30408,0
"8516",30412,1
"8517",30414,0
"8518",30416,1
"8519",30418,0
"8520",30419,0
"8521",30422,0
"8522",30423,0
"8523",30426,0
"8524",30430,0
"8525",30434,0
"8526",30436,0
"8527",30439,0
"8528",30440,0
"8529",30442,0
"8530",30443,0
"8531",30444,0
"8532",30452,0
"8533",30454,0
"8534",30458,0
"8535",30459,0
"8536",30460,0
"8537",30463,0
"8538",30465,0
"8539",30468,0
"8540",30471,0
"8541",30472,0
"8542",30473,0
"8543",30486,0
"8544",30490,0
"8545",30494,0
"8546",30502,0
"8547",30503,0
"8548",30504,0
"8549",30510,0
"8550",30511,0
"8551",30513,0
"8552",30515,0
"8553",30519,0
"8554",30524,0
"8555",30529,0
"8556",30535,0
"8557",30539,0
"8558",30541,0
"8559",30546,0
"8560",30547,0
"8561",30550,0
"8562",30551,0
"8563",30552,0
"8564",30560,0
"8565",30561,0
"8566",30570,0
"8567",30572,0
"8568",30580,0
"8569",30585,0
"8570",30588,0
"8571",30594,0
"8572",30603,0
"8573",30605,0
"8574",30619,0
"8575",30640,0
"8576",30642,0
"8577",30645,0
"8578",30653,0
"8579",30659,0
"8580",30660,0
"8581",30664,0
"8582",30666,0
"8583",30672,0
"8584",30675,0
"8585",30681,0
"8586",30688,0
"8587",30694,0
"8588",30695,0
"8589",30698,0
"8590",30701,0
"8591",30702,0
"8592",30709,0
"8593",30712,0
"8594",30715,0
"8595",30723,0
"8596",30724,0
"8597",30725,0
"8598",30727,0
"8599",30731,0
"8600",30732,0
"8601",30734,0
"8602",30738,0
"8603",30740,0
"8604",30742,0
"8605",30744,0
"8606",30746,0
"8607",30748,0
"8608",30749,0
"8609",30750,0
"8610",30752,0
"8611",30754,0
"8612",30757,0
"8613",30759,0
"8614",30762,0
"8615",30765,0
"8616",30767,0
"8617",30768,0
"8618",30769,0
"8619",30772,0
"8620",30775,0
"8621",30797,0
"8622",30798,0
"8623",30799,0
"8624",30800,0
"8625",30808,0
"8626",30809,0
"8627",30811,0
"8628",30817,0
"8629",30819,0
"8630",30820,0
"8631",30822,0
"8632",30826,0
"8633",30827,0
"8634",30830,0
"8635",30831,0
"8636",30833,0
"8637",30834,0
"8638",30840,0
"8639",30843,0
"8640",30851,0
"8641",30853,0
"8642",30860,0
"8643",30861,0
"8644",30863,0
"8645",30868,0
"8646",30870,0
"8647",30878,0
"8648",30881,0
"8649",30886,0
"8650",30888,0
"8651",30889,0
"8652",30891,0
"8653",30892,0
"8654",30894,0
"8655",30896,0
"8656",30898,0
"8657",30908,0
"8658",30910,0
"8659",30911,0
"8660",30913,0
"8661",30914,0
"8662",30916,0
"8663",30918,0
"8664",30922,0
"8665",30924,0
"8666",30928,0
"8667",30931,0
"8668",30932,0
"8669",30937,0
"8670",30943,0
"8671",30946,0
