id,inclinacion_peligrosa
28275,0
48067,0
1627,0
24305,0
23308,0
15137,0
24153,0
6438,0
19672,0
31926,0
22320,0
13795,0
42820,0
28610,0
20989,0
15321,0
658,0
30330,0
2441,0
2920,0
30084,0
43835,0
29702,0
12420,0
17917,0
45084,0
19225,0
16041,0
44013,0
36053,0
22428,0
8509,0
46928,0
47929,0
18247,0
4363,0
35996,0
5966,0
3044,0
39341,0
47707,0
43722,0
34025,0
47651,0
33916,0
21095,0
31215,0
28608,0
45270,0
36025,0
19878,0
28149,0
8456,0
47607,0
29451,0
40312,0
21360,0
41676,0
43066,0
42604,0
14798,0
12164,0
40746,0
33061,0
24741,0
26310,0
23854,0
40211,0
45233,0
21237,0
31096,0
8387,0
26067,0
19063,0
46967,0
7070,0
30626,0
41349,0
43278,0
24315,0
10281,0
25552,0
9671,0
44884,0
15595,0
12495,0
46450,0
36684,0
20083,0
7558,0
46643,0
24435,0
40944,0
40042,0
40747,0
15402,0
26396,0
44482,0
34263,0
22929,0
38851,0
19326,0
43414,0
13331,0
10442,0
2281,0
21097,0
2142,0
26504,0
40765,0
20880,0
8865,0
30496,0
12536,0
22824,0
26858,0
12360,0
26397,0
25234,0
27096,0
21470,0
33123,0
40492,0
12022,0
47223,0
36243,0
23152,0
36431,0
24589,0
20207,0
44521,0
20975,0
3894,0
47935,0
8869,0
15331,0
44155,0
19749,0
30232,0
40513,0
32710,0
32454,0
46160,0
33196,0
19244,0
46991,0
44146,0
29152,0
33462,0
40586,0
29471,0
2038,0
34587,0
10146,0
40604,0
1592,0
17344,0
44774,0
8722,0
31112,0
28709,0
30233,0
23141,0
29955,0
48202,0
22523,0
39738,0
14953,0
30778,0
8393,0
4900,0
29413,0
24486,0
19814,0
15200,0
27756,0
36216,0
35359,0
33739,0
15432,0
34679,0
7389,0
38933,0
37577,0
11924,0
23916,0
12319,0
27917,0
43738,0
18008,0
5585,0
10381,0
29335,0
20306,0
42001,0
44262,0
12169,0
7927,0
10261,0
23409,0
44437,0
40703,0
43220,0
13449,0
3328,0
38291,0
22447,0
17049,0
32966,0
18444,0
39084,0
27674,0
43418,0
5819,0
1767,0
43359,0
21504,0
38185,0
46075,0
21182,0
37327,0
1912,0
17276,0
34814,0
33419,0
30564,0
19088,0
37307,0
20120,0
15542,0
89,0
46838,0
4669,0
6675,0
35189,0
48336,0
43708,0
45444,0
30252,0
6172,0
14326,0
24831,0
44677,0
30279,0
19031,0
47142,0
19684,0
4328,0
32696,0
41212,0
5584,0
41950,0
23720,0
36566,0
26026,0
38255,0
14714,0
47406,0
11729,0
30273,0
15941,0
6425,0
17348,0
6698,0
44920,0
33659,0
12755,0
31912,0
25726,0
12657,0
43608,0
17224,0
2267,0
15680,0
6567,0
14549,0
15176,0
21255,0
24746,0
8182,0
4483,0
4911,0
24498,0
12949,0
34859,0
47167,0
38798,0
3206,0
47840,0
33488,0
34987,0
45849,0
5807,0
43137,0
30852,0
38075,0
38996,0
13042,0
29489,0
39251,0
37083,0
42317,0
14045,0
16341,0
39023,0
2468,0
36524,0
20091,0
39016,0
40184,0
2003,0
9838,0
47772,0
14632,0
43531,0
14876,0
36629,0
29409,0
2645,0
5908,0
7526,0
37398,0
25938,0
9642,0
7310,0
11221,0
20925,0
19834,0
37045,0
44830,0
4776,0
21129,0
41103,0
5993,0
5834,0
41275,0
11669,0
12278,0
18016,0
21711,0
37281,0
47210,0
42962,0
36954,0
28214,0
43254,0
32842,0
36297,0
22438,0
10020,0
45711,0
37596,0
36458,0
37599,0
14857,0
45259,0
23012,0
28253,0
12312,0
27320,0
14032,0
24995,0
45139,0
1914,0
34275,0
36914,0
24216,0
29370,0
5437,0
47006,0
32726,0
1901,0
1228,0
39147,0
34667,0
27664,0
35363,0
42724,0
32447,0
10537,0
36599,0
3994,0
30088,0
20106,0
8831,0
6918,0
20574,0
19024,0
14669,0
16720,0
17122,0
1010,0
44268,0
20687,0
20356,0
43593,0
7353,0
38206,0
21761,0
22842,0
47252,0
36423,0
48166,0
11383,0
8094,0
19372,0
16022,0
36489,0
36577,0
3052,0
20208,0
37723,0
14816,0
36731,0
41605,0
10693,0
1643,0
17507,0
13391,0
16635,0
41584,0
34930,0
17794,0
41591,0
1509,0
3108,0
28358,0
21427,0
7392,0
4862,0
33082,0
15440,0
45217,0
3469,0
19972,0
40120,0
30824,0
10398,0
31978,0
39526,0
26364,0
2031,0
36911,0
7390,0
13788,0
18799,0
12948,0
39394,0
24890,0
26924,0
8545,0
2252,0
22944,0
26596,0
38615,0
27989,0
27,0
43523,0
3067,0
7416,0
12277,0
21979,0
13304,0
6358,0
1219,0
22682,0
23357,0
23415,0
35291,0
1743,0
13538,0
37517,0
28662,0
33294,0
26656,0
32095,0
36223,0
26700,0
3389,0
22338,0
22973,0
39356,0
11667,0
1641,0
7016,0
27151,0
17330,0
24192,0
20708,0
7594,0
16626,0
21817,0
42355,0
11544,0
43332,0
29529,0
24149,0
40870,0
38910,0
3392,0
9585,0
11603,0
19111,0
33537,0
14500,0
20962,0
29137,0
46484,0
18611,0
21322,0
38925,0
31029,0
10598,0
34727,0
44611,0
43818,0
30805,0
32100,0
43987,0
29979,0
15427,0
18904,0
715,0
31021,0
10620,0
37385,0
22378,0
35780,0
35071,0
15410,0
40707,0
16935,0
4433,0
41366,0
19973,0
6297,0
31627,0
19229,0
31642,0
11790,0
14514,0
5080,0
35389,0
22663,0
18240,0
40117,0
36326,0
26326,0
20122,0
26013,0
23193,0
28824,0
13928,0
4389,0
44759,0
4657,0
466,0
38792,0
21532,0
23865,0
28579,0
42785,0
14315,0
12952,0
26279,0
30899,0
41359,0
750,0
12479,0
39953,0
36299,0
35834,0
35344,0
41296,0
35813,0
9846,0
30625,0
29543,0
9647,0
17804,0
16381,0
24372,0
8613,0
9023,0
23042,0
4368,0
39050,0
13499,0
34749,0
15412,0
46398,0
47767,0
13593,0
14666,0
9628,0
25792,0
17187,0
33843,0
30823,0
37197,0
40505,0
566,0
39276,0
22184,0
3917,0
34287,0
36234,0
40273,0
22272,0
25373,0
16938,0
30646,0
27778,0
36200,0
13571,0
16553,0
20934,0
31818,0
40209,0
2329,0
1331,0
17208,0
40713,0
43730,0
28323,0
12345,0
39997,0
44302,0
37079,0
20322,0
36760,0
42297,0
5215,0
19869,0
28328,0
21181,0
46317,0
19686,0
11970,0
18956,0
36616,0
12138,0
46817,0
41137,0
12524,0
34374,0
27105,0
40461,0
37508,0
33261,0
12874,0
37539,0
5959,0
1341,0
48406,0
14262,0
8657,0
8446,0
10214,0
13656,0
41505,0
8316,0
1296,0
11186,0
30958,0
36052,0
18682,0
42548,0
7974,0
35885,0
11016,0
7688,0
26900,0
41447,0
25030,0
9769,0
35274,0
46459,0
38809,0
26459,0
10991,0
33962,0
28837,0
39423,0
22177,0
28580,0
19437,0
1844,0
42877,0
39036,0
37133,0
22182,0
18141,0
33577,0
18213,0
2616,0
8852,0
8437,0
48191,0
11687,0
8691,0
36164,0
24158,0
12153,0
24553,0
43988,0
11645,0
6989,0
28712,0
42856,0
4742,0
13735,0
11138,0
6299,0
45073,0
25818,0
34812,0
17645,0
32808,0
37008,0
27414,0
820,0
22969,0
19777,0
31263,0
35495,0
29233,0
33827,0
15488,0
40432,0
2552,0
36626,0
37806,0
13206,0
1196,0
37551,0
11104,0
29718,0
32321,0
17465,0
44263,0
23851,0
7696,0
498,0
11536,0
29789,0
15958,0
7740,0
31356,0
25615,0
45271,0
45195,0
41545,0
42888,0
30223,0
8303,0
10134,0
37793,0
428,0
21233,0
29261,0
2992,0
18424,0
28129,0
44678,0
29788,0
46350,0
48046,0
18627,0
32493,0
28921,0
32610,0
47283,0
19817,0
42422,0
38598,0
2004,0
43347,0
14320,0
22670,0
23551,0
17336,0
16013,0
17510,0
16695,0
28345,0
11688,0
33416,0
17318,0
33288,0
47209,0
42996,0
29151,0
765,0
17010,0
4712,0
15981,0
44181,0
8577,0
10541,0
32261,0
27753,0
16076,0
37543,0
11574,0
37808,0
25969,0
18755,0
26643,0
6465,0
26047,0
46554,0
42486,0
33480,0
31435,0
6024,0
28001,0
46690,0
36668,0
28536,0
44768,0
34064,0
28516,0
13796,0
18268,0
39372,0
31396,0
41848,0
1967,0
6136,0
38538,0
24115,0
35621,0
44189,0
38413,0
20398,0
754,0
30112,0
35450,0
10198,0
28787,0
24775,0
23176,0
32602,0
23429,0
35657,0
18469,0
9120,0
27123,0
27574,0
37619,0
27270,0
36912,0
5894,0
38576,0
12786,0
13689,0
12989,0
483,0
45795,0
42693,0
12870,0
28811,0
27225,0
40075,0
26987,0
45201,0
12178,0
36751,0
35601,0
24014,0
25333,0
20022,0
20997,0
21088,0
47488,0
957,0
39753,0
38741,0
9050,0
30224,0
11627,0
4072,0
33001,0
29051,0
22249,0
8899,0
5279,0
1484,0
30072,0
36181,0
10668,0
16441,0
1325,0
15597,0
18781,0
10291,0
21816,0
39473,0
3703,0
22170,0
9055,0
476,0
24722,0
37498,0
46507,0
9424,0
42714,0
4548,0
3719,0
33809,0
37562,0
13196,0
38523,0
44877,0
19490,0
32026,0
23450,0
31888,0
7383,0
46222,0
6856,0
724,0
30926,0
35803,0
3656,0
10038,0
11194,0
5882,0
18180,0
18719,0
22159,0
43839,0
22766,0
13615,0
43055,0
1132,0
24620,0
19385,0
11682,0
36157,0
33317,0
27218,0
48386,0
46840,0
38462,0
2563,0
37493,0
39478,0
28546,0
28975,0
35206,0
35913,0
31950,0
4339,0
32957,0
38122,0
33252,0
26348,0
37927,0
39114,0
44288,0
20647,0
2682,0
7014,0
1613,0
23554,0
31000,0
39204,0
15986,0
30617,0
781,0
17032,0
19171,0
37604,0
27578,0
3422,0
23376,0
40064,0
37796,0
1932,0
10268,0
4005,0
10007,0
26091,0
9427,0
17952,0
15514,0
44745,0
34224,0
44578,0
36359,0
38011,0
12126,0
33627,0
40716,0
2409,0
29690,0
3991,0
4265,0
48255,0
26832,0
11185,0
10389,0
35841,0
21653,0
8809,0
23456,0
30516,0
33673,0
11107,0
6966,0
47954,0
38667,0
25099,0
12070,0
40299,0
8927,0
37160,0
1751,0
32295,0
44931,0
35455,0
29063,0
45148,0
46529,0
41956,0
30528,0
33366,0
22562,0
37299,0
35096,0
21439,0
3180,0
41145,0
31668,0
43272,0
10280,0
17574,0
27166,0
43093,0
34253,0
24655,0
6490,0
18302,0
25110,0
16143,0
47730,0
27956,0
6303,0
20900,0
17284,0
20245,0
10435,0
19523,0
23973,0
41565,0
46117,0
46737,0
39804,0
34181,0
36339,0
8253,0
14373,0
28200,0
3869,0
39496,0
9855,0
29939,0
3169,0
18475,0
13445,0
26825,0
7881,0
43328,0
37791,0
27695,0
33225,0
11133,0
34515,0
17734,0
12931,0
25068,0
33074,0
30270,0
45499,0
27608,0
2024,0
34651,0
18652,0
36870,0
45036,0
10404,0
18322,0
43455,0
21119,0
40068,0
32748,0
5009,0
6457,0
19781,0
24610,0
12553,0
26699,0
28690,0
4901,0
34771,0
4469,0
26323,0
34876,0
37076,0
24469,0
1317,0
11151,0
11819,0
5140,0
43373,0
39774,0
27217,0
38829,0
43588,0
24861,0
18380,0
15254,0
8588,0
35303,0
38369,0
525,0
41887,0
29866,0
42571,0
19241,0
39515,0
12855,0
5599,0
45578,0
22668,0
24700,0
22545,0
22601,0
1031,0
13924,0
230,0
32025,0
11691,0
18890,0
1983,0
8753,0
23705,0
12191,0
21239,0
24599,0
31727,0
20380,0
33198,0
42530,0
3743,0
42539,0
9027,0
32910,0
9780,0
1671,0
21734,0
26746,0
44614,0
38503,0
33506,0
19214,0
7727,0
20965,0
36455,0
34484,0
12704,0
20558,0
42276,0
31194,0
6816,0
3770,0
33789,0
33620,0
9885,0
14815,0
17830,0
2902,0
43891,0
34283,0
10689,0
22034,0
45062,0
43408,0
21226,0
26638,0
29271,0
511,0
4829,0
4876,0
34416,0
48198,0
34021,0
26184,0
19658,0
727,0
7292,0
23046,0
39110,0
19549,0
31147,0
35668,0
415,0
16560,0
12484,0
40950,0
43236,0
46271,0
30176,0
23329,0
32270,0
30049,0
1194,0
37062,0
28531,0
28978,0
30382,0
24641,0
22615,0
41037,0
427,0
35005,0
45310,0
45687,0
19486,0
2856,0
17683,0
22073,0
14635,0
35015,0
9092,0
8467,0
22427,0
20569,0
3879,0
15619,0
12664,0
2422,0
46370,0
10875,0
7113,0
21306,0
25783,0
7732,0
245,0
597,0
47719,0
31719,0
20810,0
48200,0
9439,0
7891,0
42421,0
2472,0
792,0
27561,0
27472,0
45736,0
25661,0
6821,0
26751,0
41978,0
47655,0
41413,0
22778,0
9935,0
13749,0
23951,0
41001,0
27287,0
13980,0
39267,0
17954,0
45118,0
7004,0
9824,0
45517,0
20606,0
48402,0
5216,0
12299,0
46827,0
43690,0
29222,0
6253,0
9309,0
13715,0
42512,0
39508,0
38769,0
23812,0
21049,0
18678,0
31979,0
13530,0
502,0
43586,0
9611,0
40133,0
38861,0
15668,0
20221,0
25246,0
20629,0
8763,0
33452,0
30229,0
21828,0
19021,0
33315,0
34347,0
37511,0
1182,0
12615,0
41799,0
39428,0
21466,0
31674,0
23195,0
6994,0
38706,0
9151,0
46373,0
8056,0
45576,0
29453,0
31755,0
9922,0
25301,0
7459,0
19528,0
36810,0
3983,0
9357,0
41703,0
24681,0
18679,0
44899,0
43755,0
27751,0
23020,0
27653,0
25810,0
37548,0
14738,0
473,0
37026,0
7356,0
8310,0
27694,0
9516,0
35310,0
37019,0
20775,0
2481,0
30549,0
40362,0
39403,0
12167,0
36196,0
44276,0
17217,0
37364,0
43836,0
38574,0
11562,0
47230,0
3716,0
17170,0
10690,0
9100,0
33644,0
39186,0
1926,0
17545,0
29072,0
46931,0
30081,0
7544,0
20013,0
27379,0
4937,0
7735,0
10209,0
41061,0
46606,0
38960,0
30945,0
6953,0
35957,0
14527,0
19388,0
11400,0
5723,0
41090,0
10446,0
8065,0
28639,0
39325,0
12812,0
41279,0
8143,0
16447,0
35564,0
30667,0
41057,0
32152,0
42745,0
20233,0
20404,0
48105,0
46180,0
3272,0
36004,0
22342,0
36173,0
19613,0
46043,0
7378,0
47222,0
2050,0
13238,0
42082,0
43537,0
18897,0
19386,0
42647,0
8505,0
32737,0
30876,0
24654,0
31327,0
20196,0
32248,0
18015,0
33090,0
28880,0
22959,0
11033,0
17515,0
15765,0
23600,0
17724,0
12462,0
47859,0
10698,0
36686,0
41203,0
34091,0
11402,0
28309,0
9985,0
24476,0
24439,0
15156,0
38661,0
7684,0
44408,0
46746,0
45063,0
7490,0
35593,0
4508,0
14721,0
19659,0
47062,0
11814,0
29141,0
8039,0
6242,0
10118,0
21151,0
14240,0
13522,0
29746,0
3242,0
10299,0
41474,0
10069,0
25349,0
48232,0
37957,0
28603,0
29186,0
14489,0
5443,0
27872,0
29424,0
36714,0
16506,0
21673,0
37697,0
8893,0
27564,0
12984,0
6424,0
19049,0
42598,0
3684,0
24940,0
46186,0
40526,0
826,0
29196,0
35741,0
37297,0
14745,0
21410,0
31028,0
42413,0
20840,0
35235,0
30745,0
17390,0
13773,0
26896,0
39727,0
14808,0
36508,0
25964,0
11640,0
3570,0
45376,0
5024,0
2601,0
32577,0
660,0
35784,0
31995,0
37407,0
39191,0
40903,0
39417,0
44251,0
22140,0
39665,0
30389,0
47620,0
46200,0
31345,0
30445,0
18806,0
16478,0
47749,0
29776,0
48181,0
35050,0
44799,0
9142,0
48287,0
41691,0
23391,0
43308,0
30693,0
25648,0
22516,0
21378,0
28105,0
31679,0
12091,0
143,0
45460,0
1486,0
23259,0
13412,0
33876,0
5207,0
42475,0
20944,0
23338,0
46174,0
2777,0
25398,0
18190,0
5758,0
42347,0
44803,0
27665,0
18275,0
40996,0
15857,0
30402,0
46393,0
30481,0
26267,0
26191,0
6145,0
1752,0
18212,0
28125,0
13693,0
43046,0
34381,0
38539,0
15704,0
24039,0
37318,0
24581,0
37645,0
27661,0
33024,0
39229,0
31610,0
2304,0
13136,0
38813,0
36900,0
2274,0
34191,0
35126,0
47213,0
28086,0
40818,0
24674,0
10721,0
16204,0
2155,0
42505,0
31757,0
38028,0
10121,0
30612,0
31494,0
43559,0
34696,0
41085,0
23433,0
11203,0
28674,0
7348,0
26693,0
24916,0
39035,0
9264,0
2593,0
4905,0
34874,0
30323,0
26368,0
3021,0
486,0
44754,0
17009,0
44655,0
24528,0
39821,0
7428,0
40376,0
29596,0
21353,0
20874,0
47658,0
21321,0
14484,0
47128,0
22223,0
35858,0
5299,0
713,0
40223,0
1424,0
12699,0
33930,0
9892,0
2561,0
15875,0
9754,0
8851,0
25220,0
8092,0
5369,0
31722,0
11778,0
33138,0
41264,0
25827,0
28191,0
24378,0
25303,0
11225,0
46703,0
36012,0
9034,0
9672,0
43567,0
42203,0
28982,0
7148,0
18625,0
24929,0
6432,0
6147,0
10827,0
19400,0
23828,0
10219,0
42808,0
25889,0
33286,0
26049,0
46055,0
41290,0
42736,0
46765,0
30225,0
12943,0
4919,0
28175,0
11713,0
40787,0
6268,0
16711,0
44553,0
16461,0
38682,0
5108,0
25154,0
38630,0
21601,0
42669,0
38890,0
37802,0
32916,0
12268,0
30707,0
26464,0
14724,0
40738,0
262,0
46114,0
32628,0
23829,0
35999,0
916,0
41651,0
42885,0
41669,0
30611,0
45583,0
8294,0
26347,0
3,0
4652,0
34161,0
44395,0
21722,0
25471,0
13633,0
18872,0
11014,0
7000,0
6182,0
17791,0
5702,0
36245,0
15324,0
33735,0
10407,0
39634,0
11503,0
46496,0
13282,0
32947,0
23077,0
39366,0
30037,0
11951,0
25746,0
39711,0
6048,0
22479,0
2094,0
22196,0
16719,0
39092,0
4287,0
10334,0
39409,0
27153,0
19502,0
43240,0
23612,0
1649,0
2362,0
5075,0
17749,0
37983,0
45817,0
25701,0
36658,0
22733,0
30687,0
40510,0
698,0
28826,0
17531,0
23782,0
6369,0
5946,0
10320,0
35603,0
334,0
2350,0
11497,0
22246,0
12696,0
13613,0
36897,0
30532,0
36719,0
42244,0
18743,0
19737,0
39072,0
12829,0
38214,0
26242,0
36250,0
16855,0
41663,0
25508,0
47985,0
42546,0
14016,0
36009,0
348,0
41030,0
18286,0
21261,0
37200,0
44185,0
40507,0
31614,0
2221,0
28821,0
35664,0
3707,0
35689,0
20144,0
20212,0
18326,0
14556,0
27299,0
30705,0
41215,0
12628,0
2825,0
35796,0
10574,0
22319,0
27072,0
13638,0
32907,0
46585,0
5509,0
21240,0
36989,0
47980,0
10496,0
10614,0
34229,0
40724,0
40298,0
27998,0
11914,0
41357,0
16856,0
11916,0
9366,0
20253,0
35054,0
14858,0
28500,0
9582,0
11761,0
5787,0
12988,0
8396,0
12794,0
31006,0
33532,0
35569,0
22838,0
21822,0
46248,0
6192,0
26584,0
17385,0
26022,0
1686,0
35617,0
40070,0
27449,0
39911,0
34928,0
1239,0
24226,0
16391,0
35408,0
27549,0
12804,0
41925,0
21675,0
22183,0
21082,0
23923,0
11720,0
40752,0
10570,0
23904,0
42960,0
47411,0
10073,0
40469,0
43390,0
24148,0
23311,0
26866,0
22380,0
28508,0
42612,0
25803,0
27579,0
28075,0
36831,0
8252,0
42565,0
2147,0
46323,0
24938,0
45851,0
45256,0
8369,0
16326,0
27444,0
23088,0
38442,0
23306,0
45379,0
19212,0
16191,0
13402,0
22068,0
7465,0
5055,0
44746,0
27044,0
19621,0
24250,0
1928,0
352,0
11577,0
8918,0
35167,0
21605,0
39369,0
7893,0
10829,0
2666,0
9071,0
30879,0
21093,0
12526,0
7045,0
21648,0
24658,0
27771,0
20595,0
25873,0
48341,0
11451,0
47108,0
20656,0
33606,0
15639,0
23670,0
10189,0
3142,0
888,0
43211,0
32373,0
41945,0
47380,0
2229,0
33503,0
31249,0
5143,0
4290,0
3095,0
35795,0
28484,0
4988,0
45446,0
15906,0
2421,0
17130,0
10428,0
10753,0
5245,0
28604,0
36056,0
20394,0
14457,0
17375,0
15055,0
31769,0
17295,0
16706,0
19485,0
26094,0
16794,0
46228,0
32071,0
21035,0
28571,0
14885,0
42029,0
5038,0
6046,0
1710,0
32311,0
3002,0
21078,0
17596,0
16754,0
44074,0
27605,0
30243,0
45134,0
7993,0
25518,0
17728,0
34723,0
10451,0
16123,0
30848,0
4762,0
25692,0
23138,0
11401,0
14276,0
16000,0
11143,0
46029,0
7151,0
13470,0
6997,0
27766,0
15453,0
1699,0
25292,0
3921,0
32894,0
23269,0
27224,0
25417,0
4505,0
34610,0
17802,0
28682,0
11938,0
29806,0
36,0
44898,0
23226,0
47274,0
6033,0
7777,0
44720,0
22988,0
25670,0
3441,0
33087,0
21383,0
45381,0
42502,0
24728,0
26612,0
17891,0
35286,0
40141,0
16650,0
40092,0
12758,0
4034,0
31030,0
48219,0
16263,0
11874,0
34483,0
25960,0
7028,0
22945,0
3635,0
47059,0
9687,0
16186,0
10143,0
30111,0
423,0
36453,0
36123,0
1746,0
29347,0
4123,0
3569,0
33877,0
37891,0
20411,0
42464,0
22214,0
27325,0
22456,0
39116,0
36019,0
19020,0
6356,0
35319,0
37896,0
15420,0
3503,0
30381,0
11259,0
25907,0
16715,0
16241,0
20872,0
30042,0
32184,0
11614,0
26805,0
46936,0
1947,0
40835,0
32416,0
15908,0
5151,0
20236,0
39198,0
46096,0
38176,0
9255,0
23979,0
47643,0
4992,0
1438,0
16392,0
13138,0
18851,0
7840,0
3001,0
33945,0
9238,0
37932,0
37153,0
17855,0
30438,0
4664,0
28265,0
17585,0
14458,0
32775,0
18087,0
18054,0
15157,0
31053,0
18055,0
9336,0
34468,0
21618,0
38707,0
8205,0
22739,0
19576,0
5025,0
771,0
43354,0
24203,0
10663,0
35028,0
10357,0
46841,0
6120,0
18834,0
9786,0
42694,0
29323,0
27354,0
17464,0
43543,0
9184,0
16120,0
17651,0
30248,0
12263,0
25868,0
13215,0
35364,0
34944,0
21318,0
28032,0
38032,0
32462,0
33120,0
26726,0
41864,0
17503,0
35853,0
5818,0
23057,0
24798,0
23492,0
46461,0
2065,0
22591,0
22219,0
4359,0
12158,0
1081,0
24141,0
3373,0
28525,0
30246,0
16169,0
37753,0
18704,0
45353,0
23460,0
47074,0
28228,0
14756,0
1867,0
22153,0
21446,0
45771,0
3030,0
18801,0
19272,0
24968,0
47344,0
4434,0
29744,0
24959,0
29082,0
43742,0
48006,0
32471,0
26883,0
44664,0
16337,0
19381,0
37914,0
23893,0
40316,0
34235,0
37908,0
24225,0
10343,0
23453,0
28215,0
25453,0
1770,0
46598,0
39345,0
1910,0
38004,0
42946,0
7964,0
13127,0
14247,0
25205,0
11434,0
37077,0
8409,0
31344,0
7132,0
646,0
21434,0
4780,0
27385,0
29058,0
27479,0
78,0
17757,0
24096,0
4710,0
4765,0
16771,0
36312,0
11343,0
34996,0
21706,0
37375,0
43293,0
19136,0
18632,0
9708,0
9188,0
19288,0
17058,0
35590,0
29280,0
46919,0
38641,0
14875,0
26775,0
19450,0
12461,0
9519,0
46601,0
8098,0
25719,0
2574,0
37900,0
19640,0
13187,0
27863,0
848,0
22087,0
7382,0
28890,0
20210,0
32204,0
1663,0
42603,0
8108,0
36745,0
8920,0
25749,0
31517,0
22362,0
38137,0
30209,0
22375,0
4569,0
17429,0
34627,0
34563,0
35172,0
39807,0
45288,0
31492,0
37969,0
45055,0
7592,0
22586,0
31916,0
5187,0
27461,0
28838,0
9665,0
22791,0
23123,0
41690,0
46494,0
31945,0
38568,0
5164,0
34242,0
10464,0
44770,0
20978,0
21483,0
48279,0
1636,0
44887,0
46781,0
540,0
25137,0
22386,0
9137,0
11251,0
7273,0
36267,0
24178,0
10911,0
10264,0
15261,0
17844,0
23911,0
10940,0
38331,0
20973,0
30869,0
22312,0
41080,0
30187,0
29087,0
39812,0
2105,0
13582,0
13887,0
21249,0
31543,0
7822,0
20909,0
17055,0
46872,0
42748,0
2965,0
14873,0
18136,0
26358,0
11462,0
2867,0
22062,0
29422,0
19330,0
11046,0
46993,0
42788,0
14062,0
40688,0
5225,0
18689,0
48156,0
31749,0
30986,0
20290,0
16070,0
19761,0
46851,0
37030,0
13604,0
20288,0
42025,0
25847,0
12698,0
31636,0
33539,0
28774,0
20830,0
45059,0
10838,0
31810,0
28349,0
27844,0
23099,0
42049,0
22288,0
1386,0
23856,0
22369,0
3399,0
35247,0
13123,0
2706,0
35902,0
7795,0
29229,0
21730,0
48069,0
29617,0
36587,0
592,0
35777,0
1894,0
15067,0
33598,0
34137,0
1238,0
13174,0
3253,0
44247,0
47276,0
9554,0
28786,0
23032,0
28280,0
38101,0
16989,0
8936,0
35301,0
23366,0
25925,0
18159,0
3304,0
37339,0
42726,0
37178,0
13345,0
1561,0
28660,0
20066,0
12131,0
31283,0
16404,0
33055,0
6388,0
21286,0
20722,0
26592,0
45617,0
18093,0
41934,0
39623,0
5206,0
20401,0
12754,0
31010,0
3164,0
11629,0
9701,0
24632,0
19970,0
10655,0
20179,0
16612,0
1793,0
1300,0
16418,0
36532,0
23076,0
33157,0
35399,0
29917,0
30562,0
24955,0
20728,0
20701,0
15428,0
37560,0
44726,0
56,0
25120,0
28776,0
21260,0
27637,0
4895,0
34906,0
28997,0
19852,0
17308,0
37222,0
8808,0
5234,0
47489,0
37180,0
19444,0
16998,0
43398,0
40349,0
25232,0
18887,0
10573,0
15982,0
36341,0
37169,0
29549,0
20623,0
5859,0
46542,0
5636,0
32670,0
26992,0
33005,0
12136,0
35210,0
18882,0
8382,0
19156,0
34647,0
14096,0
3377,0
19393,0
36867,0
24099,0
33132,0
22076,0
30909,0
34006,0
31236,0
41521,0
3238,0
43574,0
46648,0
24069,0
30051,0
38375,0
10008,0
28133,0
6729,0
129,0
38050,0
35699,0
45019,0
46874,0
41966,0
1695,0
33431,0
33799,0
28471,0
29840,0
45809,0
43921,0
47791,0
42495,0
34156,0
46776,0
37987,0
15092,0
5404,0
4238,0
12861,0
5149,0
4733,0
5504,0
15314,0
794,0
27619,0
29143,0
22207,0
33882,0
18165,0
43704,0
24920,0
3146,0
44406,0
13146,0
47853,0
42828,0
8598,0
21937,0
46626,0
3965,0
37538,0
39113,0
45776,0
12732,0
35107,0
9093,0
16797,0
34517,0
39990,0
26008,0
21795,0
10586,0
16663,0
20972,0
25788,0
30741,0
28145,0
26955,0
11815,0
18137,0
5165,0
45374,0
21036,0
40852,0
47239,0
23445,0
26375,0
23964,0
34013,0
6237,0
20815,0
3371,0
44476,0
6138,0
8922,0
19039,0
27582,0
15881,0
7241,0
40797,0
30806,0
1720,0
45030,0
21277,0
17005,0
46500,0
25748,0
18111,0
16578,0
29109,0
27711,0
25980,0
20195,0
12121,0
45683,0
26798,0
16342,0
32388,0
48313,0
3303,0
4954,0
33706,0
20080,0
12045,0
19548,0
1511,0
19089,0
2910,0
46105,0
8673,0
2871,0
29838,0
4815,0
33636,0
39399,0
2508,0
20277,0
25391,0
34212,0
43150,0
231,0
46639,0
23472,0
34384,0
25181,0
20610,0
47313,0
25738,0
45620,0
31419,0
21238,0
43925,0
30733,0
136,0
27138,0
11232,0
6232,0
383,0
23868,0
2101,0
27098,0
39027,0
18624,0
13537,0
7981,0
38367,0
1244,0
24796,0
22942,0
40697,0
37112,0
4783,0
12286,0
41912,0
10711,0
13201,0
28389,0
16307,0
1118,0
16955,0
43554,0
12504,0
6380,0
47269,0
16604,0
29433,0
3692,0
12248,0
33566,0
1190,0
46492,0
1446,0
29,0
7843,0
1532,0
36337,0
27837,0
35729,0
30258,0
35687,0
38322,0
4831,0
18236,0
31846,0
11178,0
29585,0
7051,0
11479,0
30207,0
45797,0
34997,0
44224,0
17702,0
27906,0
39581,0
30632,0
3312,0
31519,0
15396,0
17803,0
35436,0
24500,0
14209,0
15071,0
17903,0
32153,0
1998,0
10836,0
47301,0
37060,0
14789,0
15902,0
43087,0
44272,0
22189,0
5170,0
29313,0
